Age,cohort,data_source,10th percentile,20th percentile,30th percentile,40th percentile,5th percentile,50th percentile,60th percentile,70th percentile,80th percentile,90th percentile,95th percentile,98th percentile,Mean
53,1941-1945,Repeat the 1970s,0,0,0,0,0,0.215,0.59,1.183,2.269,4.751,7.324,10.738,1.517
53,1941-1945,SCF,0,0,0,0,0,0.104,0.465,1.109,2.703,5.994,11.212,22.175,2.421
53,1941-1945,SIPP,0,0,0,0,0,0,0.191,0.721,1.646,3.898,6.174,9.067,1.118
53,1946-1950,All Roth-401k accounts #1,0,0,0,0.026,0,0.404,0.921,1.743,2.951,5.42,8.177,12.223,1.827
53,1946-1950,All Roth-401k accounts #2,0,0,0,0.026,0,0.404,0.921,1.743,2.951,5.42,8.177,12.223,1.827
53,1946-1950,Baseline,0,0,0,0.026,0,0.404,0.921,1.743,2.951,5.42,8.177,12.223,1.827
53,1946-1950,High participation,0,0,0,0.068,0,0.455,0.981,1.82,3,5.488,8.249,12.352,1.868
53,1946-1950,HRS,0,0,0,0.093,0,0.435,0.933,1.959,3.483,6.842,12.129,24.88,2.604
53,1946-1950,Less risk,0,0,0,0.026,0,0.422,0.945,1.804,3.056,5.454,8.296,11.889,1.848
53,1946-1950,Low participation,0,0,0,0,0,0.354,0.85,1.681,2.86,5.388,8.114,12.223,1.791
53,1946-1950,Mandated employer plans (100%),0,0,0,0.026,0,0.404,0.921,1.743,2.951,5.42,8.177,12.223,1.827
53,1946-1950,Mandated employer plans (60%),0,0,0,0.026,0,0.404,0.921,1.743,2.951,5.42,8.177,12.223,1.827
53,1946-1950,More risk,0,0,0,0.03,0,0.415,0.967,1.811,3.147,5.808,8.691,13.699,1.949
53,1946-1950,No auto-enrollment,0,0,0,0.068,0,0.455,0.981,1.82,3,5.488,8.249,12.352,1.868
53,1946-1950,No cash outs,0,0,0,0.14,0,0.533,1.088,1.912,3.17,5.775,8.801,12.624,1.975
53,1946-1950,No target date funds,0,0,0,0.025,0,0.398,0.916,1.728,2.912,5.404,8.132,11.98,1.811
53,1946-1950,PSID,0,0,0,0,0,0.213,0.656,1.64,2.954,6.564,9.846,18.225,2.323
53,1946-1950,Rebalance every 5 years,0,0,0,0.025,0,0.407,0.933,1.751,2.967,5.469,8.306,12.324,1.843
53,1946-1950,Reduce fees,0,0,0,0.026,0,0.417,0.947,1.791,3.034,5.594,8.531,12.65,1.882
53,1946-1950,Repeat the 1970s,0,0,0,0.026,0,0.404,0.921,1.743,2.951,5.42,8.177,12.223,1.827
53,1946-1950,SCF,0,0,0,0.061,0,0.304,0.911,1.974,3.615,7.594,14.155,21.262,2.831
53,1946-1950,SIPP,0,0,0,0,0,0.09,0.44,0.962,2.133,4.654,7.381,10.112,1.376
53,1951-1955,All Roth-401k accounts #1,0,0,0,0.028,0,0.362,0.946,1.789,3.107,5.404,8.282,12.631,1.877
53,1951-1955,All Roth-401k accounts #2,0,0,0,0.028,0,0.362,0.946,1.789,3.107,5.404,8.282,12.631,1.877
53,1951-1955,Baseline,0,0,0,0.028,0,0.362,0.946,1.789,3.107,5.404,8.282,12.631,1.877
53,1951-1955,High participation,0,0,0,0.068,0,0.465,1.031,1.892,3.178,5.492,8.455,12.664,1.937
53,1951-1955,HRS,0,0,0,0.056,0,0.393,1.087,1.94,3.506,6.986,14.026,31.841,3.036
53,1951-1955,Less risk,0,0,0,0.032,0,0.4,1.027,1.901,3.317,5.665,8.937,13.592,1.987
53,1951-1955,Low participation,0,0,0,0,0,0.274,0.848,1.678,2.921,5.29,8.249,12.614,1.813
53,1951-1955,Mandated employer plans (100%),0,0,0,0.028,0,0.362,0.946,1.789,3.107,5.404,8.282,12.631,1.877
53,1951-1955,Mandated employer plans (60%),0,0,0,0.028,0,0.362,0.946,1.789,3.107,5.404,8.282,12.631,1.877
53,1951-1955,More risk,0,0,0,0.029,0,0.382,0.965,1.788,3.149,5.44,8.72,13.685,1.922
53,1951-1955,No auto-enrollment,0,0,0,0.068,0,0.465,1.031,1.892,3.178,5.492,8.455,12.664,1.937
53,1951-1955,No cash outs,0,0,0,0.163,0,0.57,1.172,2.017,3.335,5.757,8.575,12.691,2.021
53,1951-1955,No target date funds,0,0,0,0.026,0,0.362,0.946,1.78,3.076,5.49,8.345,12.493,1.874
53,1951-1955,PSID,0,0,0,0,0,0.162,0.595,1.609,2.846,5.445,9.9,17.59,2.011
53,1951-1955,Rebalance every 5 years,0,0,0,0.028,0,0.366,0.945,1.795,3.107,5.404,8.327,12.614,1.886
53,1951-1955,Reduce fees,0,0,0,0.029,0,0.376,0.981,1.864,3.226,5.642,8.648,13.27,1.958
53,1951-1955,Repeat the 1970s,0,0,0,0.028,0,0.362,0.946,1.789,3.107,5.404,8.282,12.631,1.877
53,1951-1955,SCF,0,0,0,0.049,0,0.396,1.064,2.02,3.707,7.939,12.944,23.283,2.817
53,1951-1955,SIPP,0,0,0,0.034,0,0.301,0.82,1.627,2.875,6.227,8.696,11.35,1.769
53,1956-1960,All Roth-401k accounts #1,0,0,0,0.029,0,0.346,0.844,1.65,3.015,5.537,8.21,12.213,1.813
53,1956-1960,All Roth-401k accounts #2,0,0,0,0.029,0,0.346,0.844,1.65,3.015,5.537,8.21,12.213,1.813
53,1956-1960,Baseline,0,0,0,0.029,0,0.346,0.844,1.65,3.015,5.537,8.21,12.213,1.813
53,1956-1960,High participation,0,0,0,0.061,0,0.414,0.957,1.793,3.16,5.679,8.387,12.595,1.89
53,1956-1960,HRS,0,0,0,0.221,0,0.648,1.489,2.707,5.039,9.262,13.966,21.044,3.347
53,1956-1960,Less risk,0,0,0,0.035,0,0.37,0.923,1.828,3.225,5.852,8.84,12.736,1.931
53,1956-1960,Low participation,0,0,0,0,0,0.262,0.731,1.528,2.816,5.325,8.052,11.882,1.728
53,1956-1960,Mandated employer plans (100%),0,0,0,0.029,0,0.346,0.844,1.65,3.015,5.537,8.21,12.213,1.813
53,1956-1960,Mandated employer plans (60%),0,0,0,0.029,0,0.346,0.844,1.65,3.015,5.537,8.21,12.213,1.813
53,1956-1960,More risk,0,0,0,0.031,0,0.34,0.85,1.673,2.995,5.543,8.29,12.397,1.834
53,1956-1960,No auto-enrollment,0,0,0,0.061,0,0.414,0.957,1.793,3.16,5.679,8.387,12.595,1.89
53,1956-1960,No cash outs,0,0,0,0.179,0,0.555,1.17,1.99,3.403,5.994,8.867,13.159,2.065
53,1956-1960,No target date funds,0,0,0,0.03,0,0.343,0.853,1.639,3.03,5.522,8.344,12.238,1.816
53,1956-1960,PSID,0,0,0,0,0,0,0.344,1.024,3.257,7.369,13.812,18.846,2.276
53,1956-1960,Rebalance every 5 years,0,0,0,0.029,0,0.343,0.844,1.641,2.981,5.489,8.161,12.043,1.8
53,1956-1960,Reduce fees,0,0,0,0.03,0,0.36,0.877,1.725,3.18,5.86,8.688,12.969,1.906
53,1956-1960,Repeat the 1970s,0,0,0,0.029,0,0.347,0.844,1.65,3.015,5.537,8.21,12.213,1.813
53,1956-1960,SCF,0,0,0,0,0,0.204,0.648,1.613,3.983,8.399,14.001,22.604,2.768
53,1956-1960,SIPP,0,0,0,0,0,0.239,0.698,1.473,2.815,5.933,8.364,12.618,1.749
53,1961-1965,All Roth-401k accounts #1,0,0,0,0,0,0.201,0.699,1.494,2.887,5.774,8.811,12.88,1.812
53,1961-1965,All Roth-401k accounts #2,0,0,0,0,0,0.283,0.852,1.712,3.259,6.267,9.533,13.694,1.983
53,1961-1965,Baseline,0,0,0,0,0,0.285,0.854,1.715,3.259,6.269,9.595,13.694,1.985
53,1961-1965,High participation,0,0,0,0.028,0,0.371,0.971,1.892,3.401,6.421,9.667,14.167,2.073
53,1961-1965,Less risk,0,0,0,0,0,0.292,0.851,1.732,3.167,6.141,9.047,13.099,1.919
53,1961-1965,Low participation,0,0,0,0,0,0.209,0.715,1.534,3.009,6.007,9.249,13.568,1.888
53,1961-1965,Mandated employer plans (100%),0,0,0,0,0,0.285,0.854,1.715,3.259,6.269,9.595,13.694,1.985
53,1961-1965,Mandated employer plans (60%),0,0,0,0,0,0.285,0.854,1.715,3.259,6.269,9.595,13.694,1.985
53,1961-1965,More risk,0,0,0,0,0,0.295,0.857,1.764,3.276,6.365,9.81,13.867,2.025
53,1961-1965,No auto-enrollment,0,0,0,0.028,0,0.371,0.971,1.892,3.401,6.421,9.667,14.167,2.073
53,1961-1965,No cash outs,0,0,0.002,0.167,0,0.563,1.219,2.227,3.833,6.993,10.273,14.794,2.314
53,1961-1965,No target date funds,0,0,0,0,0,0.289,0.831,1.69,3.217,6.18,9.232,13.329,1.947
53,1961-1965,PSID,0,0,0,0,0,0.021,0.69,2.079,4.158,10.395,20.791,31.186,15.612
53,1961-1965,Rebalance every 5 years,0,0,0,0,0,0.284,0.854,1.708,3.246,6.198,9.409,13.593,1.972
53,1961-1965,Reduce fees,0,0,0,0,0,0.3,0.902,1.82,3.446,6.614,10.136,14.561,2.1
53,1961-1965,Repeat the 1970s,0,0,0,0,0,0.285,0.852,1.704,3.239,6.24,9.477,13.562,1.975
53,1961-1965,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1961-1965,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1966-1970,All Roth-401k accounts #1,0,0,0,0.034,0,0.263,0.755,1.567,2.915,5.657,9.006,14.545,1.916
53,1966-1970,All Roth-401k accounts #2,0,0,0,0.088,0,0.482,1.2,2.237,3.922,7.107,11.118,17.369,2.451
53,1966-1970,Baseline,0,0,0,0.093,0,0.488,1.202,2.264,3.932,7.118,11.118,17.369,2.46
53,1966-1970,High participation,0,0,0,0.139,0,0.589,1.358,2.459,4.165,7.498,11.372,17.619,2.572
53,1966-1970,Less risk,0,0,0,0.094,0,0.488,1.217,2.292,3.866,7.086,10.73,16.155,2.367
53,1966-1970,Low participation,0,0,0,0.045,0,0.398,1.049,2.067,3.591,6.702,10.775,17.139,2.317
53,1966-1970,Mandated employer plans (100%),0,0,0,0.094,0,0.49,1.208,2.258,3.937,7.118,11.118,17.369,2.46
53,1966-1970,Mandated employer plans (60%),0,0,0,0.094,0,0.49,1.208,2.258,3.937,7.118,11.118,17.369,2.46
53,1966-1970,More risk,0,0,0,0.094,0,0.487,1.219,2.342,4.009,7.488,11.721,18.36,2.556
53,1966-1970,No auto-enrollment,0,0,0,0.139,0,0.589,1.358,2.459,4.165,7.498,11.372,17.619,2.572
53,1966-1970,No cash outs,0,0,0.07,0.362,0,0.92,1.771,2.996,4.774,8.319,12.455,18.537,2.922
53,1966-1970,No target date funds,0,0,0,0.089,0,0.475,1.16,2.173,3.733,6.945,10.586,16.178,2.36
53,1966-1970,PSID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1966-1970,Rebalance every 5 years,0,0,0,0.093,0,0.486,1.204,2.271,3.922,7.151,11.128,17.369,2.453
53,1966-1970,Reduce fees,0,0,0,0.096,0,0.512,1.284,2.388,4.157,7.641,11.932,18.659,2.615
53,1966-1970,Repeat the 1970s,0,0,0,0.071,0,0.409,0.983,1.889,3.206,6.001,9.151,14.073,2.039
53,1966-1970,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1966-1970,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1971-1975,All Roth-401k accounts #1,0,0,0,0,0,0.138,0.465,1.007,2.006,4.317,7.218,11.255,1.442
53,1971-1975,All Roth-401k accounts #2,0,0,0,0.018,0,0.278,0.881,1.79,3.342,6.389,10.502,15.89,2.178
53,1971-1975,Baseline,0,0,0,0.028,0,0.288,0.908,1.801,3.359,6.409,10.534,15.89,2.187
53,1971-1975,High participation,0,0,0,0.068,0,0.383,1.015,1.975,3.56,6.559,10.812,16.077,2.291
53,1971-1975,Less risk,0,0,0,0.028,0,0.289,0.899,1.797,3.347,6.381,10.245,15.157,2.124
53,1971-1975,Low participation,0,0,0,0,0,0.22,0.777,1.624,3.102,6.146,10.211,15.162,2.07
53,1971-1975,Mandated employer plans (100%),0,0,0,0.044,0,0.306,0.918,1.823,3.366,6.446,10.544,15.89,2.194
53,1971-1975,Mandated employer plans (60%),0,0,0,0.042,0,0.305,0.917,1.823,3.364,6.446,10.544,15.89,2.193
53,1971-1975,More risk,0,0,0,0.026,0,0.292,0.908,1.825,3.493,6.723,10.881,16.837,2.272
53,1971-1975,No auto-enrollment,0,0,0,0.068,0,0.383,1.015,1.975,3.56,6.559,10.812,16.077,2.291
53,1971-1975,No cash outs,0,0,0.057,0.27,0,0.713,1.382,2.437,4.283,7.615,12.12,17.807,2.676
53,1971-1975,No target date funds,0,0,0,0.025,0,0.282,0.85,1.747,3.202,6.325,9.975,15.325,2.098
53,1971-1975,PSID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1971-1975,Rebalance every 5 years,0,0,0,0.027,0,0.287,0.903,1.798,3.357,6.39,10.486,15.929,2.181
53,1971-1975,Reduce fees,0,0,0,0.028,0,0.306,0.953,1.913,3.525,6.809,11.149,16.816,2.328
53,1971-1975,Repeat the 1970s,0,0,0,0.014,0,0.204,0.595,1.264,2.269,4.283,6.684,10.349,1.445
53,1971-1975,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1971-1975,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1986-1995,All Roth-401k accounts #1,0,0,0,0,0,0.111,0.33,0.718,1.342,2.572,3.982,6.397,0.876
53,1986-1995,All Roth-401k accounts #2,0,0,0,0.042,0,0.353,0.976,2.007,3.742,7.019,10.725,16.115,2.33
53,1986-1995,Baseline,0,0,0,0.061,0,0.384,1,2.028,3.751,7.046,10.704,16.123,2.336
53,1986-1995,High participation,0,0,0,0.107,0,0.468,1.137,2.211,3.988,7.245,10.967,16.535,2.441
53,1986-1995,Less risk,0,0,0,0.062,0,0.388,1.009,2.028,3.731,6.856,10.348,15.325,2.25
53,1986-1995,Low participation,0,0,0,0.023,0,0.304,0.863,1.821,3.504,6.723,10.231,15.616,2.201
53,1986-1995,Mandated employer plans (100%),0,0,0,0.116,0,0.462,1.09,2.124,3.835,7.113,10.784,16.268,2.382
53,1986-1995,Mandated employer plans (60%),0,0,0,0.097,0,0.441,1.06,2.093,3.818,7.066,10.778,16.265,2.367
53,1986-1995,More risk,0,0,0,0.063,0,0.393,1.033,2.102,3.897,7.395,11.431,17.573,2.475
53,1986-1995,No auto-enrollment,0,0,0,0.107,0,0.468,1.137,2.211,3.988,7.245,10.967,16.535,2.441
53,1986-1995,No cash outs,0,0,0.099,0.36,0,0.85,1.627,2.849,4.705,8.121,12.11,17.641,2.843
53,1986-1995,No target date funds,0,0,0,0.06,0,0.368,0.962,1.951,3.565,6.707,10.216,15.208,2.245
53,1986-1995,Rebalance every 5 years,0,0,0,0.061,0,0.384,1.001,2.022,3.751,7.047,10.726,16.123,2.339
53,1986-1995,Reduce fees,0,0,0,0.064,0,0.404,1.063,2.139,4.004,7.513,11.467,17.383,2.5
53,1986-1995,Repeat the 1970s,0,0,0,0.067,0,0.51,1.4,2.938,5.574,10.945,16.795,26.263,3.595
53,1996-2005,All Roth-401k accounts #1,0,0,0,0,0,0.114,0.331,0.687,1.316,2.497,3.903,5.967,0.831
53,1996-2005,All Roth-401k accounts #2,0,0,0,0.05,0,0.382,0.99,2.021,3.703,6.92,10.593,15.65,2.253
53,1996-2005,Baseline,0,0,0,0.068,0,0.408,1.022,2.037,3.713,6.896,10.572,15.629,2.256
53,1996-2005,High participation,0,0,0,0.102,0,0.482,1.134,2.202,3.93,7.151,10.797,15.833,2.362
53,1996-2005,Less risk,0,0,0,0.07,0,0.412,1.03,2.039,3.682,6.735,10.269,14.716,2.189
53,1996-2005,Low participation,0,0,0,0.023,0,0.313,0.87,1.807,3.447,6.605,10.213,14.965,2.122
53,1996-2005,Mandated employer plans (100%),0,0,0,0.114,0,0.481,1.115,2.127,3.839,6.955,10.625,15.65,2.313
53,1996-2005,Mandated employer plans (60%),0,0,0,0.091,0,0.443,1.07,2.082,3.774,6.932,10.596,15.591,2.285
53,1996-2005,More risk,0,0,0,0.07,0,0.418,1.053,2.101,3.854,7.232,11.239,16.357,2.376
53,1996-2005,No auto-enrollment,0,0,0,0.102,0,0.482,1.134,2.202,3.93,7.151,10.797,15.833,2.362
53,1996-2005,No cash outs,0,0,0.109,0.387,0,0.874,1.613,2.852,4.666,8.044,11.803,16.906,2.776
53,1996-2005,No target date funds,0,0,0,0.065,0,0.388,0.983,1.954,3.55,6.582,9.983,14.728,2.152
53,1996-2005,Rebalance every 5 years,0,0,0,0.067,0,0.408,1.022,2.037,3.726,6.896,10.568,15.636,2.258
53,1996-2005,Reduce fees,0,0,0,0.071,0,0.431,1.082,2.167,3.951,7.389,11.323,16.819,2.414
53,1996-2005,Repeat the 1970s,0,0,0,0.076,0,0.495,1.196,2.408,4.627,8.998,14.315,21.575,2.978
53,2006-2015,All Roth-401k accounts #1,0,0,0,0,0,0.114,0.33,0.697,1.275,2.377,3.57,5.716,0.799
53,2006-2015,All Roth-401k accounts #2,0,0,0,0.047,0,0.368,0.989,1.984,3.603,6.642,10.018,15.036,2.178
53,2006-2015,Baseline,0,0,0,0.064,0,0.394,1.01,2.005,3.625,6.622,9.914,14.756,2.18
53,2006-2015,High participation,0,0,0,0.112,0,0.493,1.147,2.178,3.772,6.833,10.169,15.044,2.279
53,2006-2015,Less risk,0,0,0,0.064,0,0.395,1.012,2.012,3.599,6.545,9.833,14.327,2.128
53,2006-2015,Low participation,0,0,0,0.022,0,0.305,0.866,1.819,3.356,6.3,9.64,14.389,2.059
53,2006-2015,Mandated employer plans (100%),0,0,0,0.109,0,0.47,1.085,2.117,3.722,6.724,10.054,14.937,2.237
53,2006-2015,Mandated employer plans (60%),0,0,0,0.08,0,0.433,1.043,2.073,3.679,6.679,10.024,14.852,2.21
53,2006-2015,More risk,0,0,0,0.062,0,0.408,1.029,2.075,3.753,6.977,10.735,16.148,2.314
53,2006-2015,No auto-enrollment,0,0,0,0.112,0,0.493,1.147,2.178,3.772,6.833,10.169,15.044,2.279
53,2006-2015,No cash outs,0,0,0.105,0.375,0,0.874,1.681,2.77,4.528,7.718,11.189,16.286,2.696
53,2006-2015,No target date funds,0,0,0,0.061,0,0.378,0.971,1.935,3.487,6.332,9.54,14.12,2.089
53,2006-2015,Rebalance every 5 years,0,0,0,0.063,0,0.394,1.009,2.005,3.624,6.621,9.931,14.876,2.181
53,2006-2015,Reduce fees,0,0,0,0.068,0,0.419,1.07,2.137,3.858,7.036,10.678,16.097,2.333
53,2006-2015,Repeat the 1970s,0,0,0,0.067,0,0.425,1.093,2.126,3.839,7.098,10.774,15.761,2.341
53,2016-2025,All Roth-401k accounts #1,0,0,0,0,0,0.119,0.317,0.664,1.23,2.312,3.545,5.334,0.769
53,2016-2025,All Roth-401k accounts #2,0,0,0,0.048,0,0.379,0.987,1.947,3.526,6.586,9.64,14.01,2.119
53,2016-2025,Baseline,0,0,0,0.064,0,0.406,1.024,1.975,3.553,6.552,9.575,13.978,2.124
53,2016-2025,High participation,0,0,0,0.11,0,0.493,1.127,2.155,3.737,6.714,9.831,14.122,2.216
53,2016-2025,Less risk,0,0,0,0.065,0,0.416,1.013,1.993,3.541,6.458,9.432,13.306,2.066
53,2016-2025,Low participation,0,0,0,0.029,0,0.322,0.858,1.746,3.295,6.229,9.299,13.53,1.994
53,2016-2025,Mandated employer plans (100%),0,0,0,0.114,0,0.475,1.08,2.075,3.647,6.661,9.621,14.063,2.176
53,2016-2025,Mandated employer plans (60%),0,0,0,0.085,0,0.436,1.052,2.032,3.62,6.636,9.615,14.01,2.151
53,2016-2025,More risk,0,0,0,0.064,0,0.42,1.046,2.042,3.704,6.908,10.249,15.136,2.246
53,2016-2025,No auto-enrollment,0,0,0,0.11,0,0.493,1.127,2.155,3.737,6.714,9.831,14.122,2.216
53,2016-2025,No cash outs,0,0,0.113,0.396,0,0.892,1.616,2.76,4.489,7.59,10.807,15.542,2.638
53,2016-2025,No target date funds,0,0,0,0.062,0,0.389,0.972,1.92,3.444,6.275,9.137,12.927,2.036
53,2016-2025,Rebalance every 5 years,0,0,0,0.064,0,0.406,1.024,1.973,3.55,6.554,9.58,13.996,2.126
53,2016-2025,Reduce fees,0,0,0,0.068,0,0.433,1.074,2.098,3.794,6.989,10.276,15.098,2.273
53,2016-2025,Repeat the 1970s,0,0,0,0.041,0,0.28,0.688,1.343,2.417,4.376,6.357,9.184,1.424
53,2026-2035,All Roth-401k accounts #1,0,0,0,0,0,0.114,0.329,0.669,1.229,2.332,3.576,5.487,0.781
53,2026-2035,All Roth-401k accounts #2,0,0,0,0.054,0,0.378,0.975,1.99,3.552,6.412,9.525,14.057,2.095
53,2026-2035,Baseline,0,0,0,0.071,0,0.409,1.004,2.017,3.58,6.435,9.507,13.976,2.099
53,2026-2035,High participation,0,0,0,0.116,0,0.494,1.126,2.184,3.803,6.668,9.643,14.221,2.194
53,2026-2035,Less risk,0,0,0,0.073,0,0.408,1.023,2.012,3.558,6.293,9.13,13.361,2.041
53,2026-2035,Low participation,0,0,0,0.029,0,0.316,0.86,1.796,3.3,6.145,9.104,13.705,1.977
53,2026-2035,Mandated employer plans (100%),0,0,0,0.122,0,0.481,1.072,2.076,3.679,6.528,9.595,14.061,2.147
53,2026-2035,Mandated employer plans (60%),0,0,0,0.095,0,0.435,1.034,2.039,3.642,6.474,9.55,13.987,2.12
53,2026-2035,More risk,0,0,0,0.073,0,0.418,1.036,2.075,3.733,6.778,9.974,15.143,2.22
53,2026-2035,No auto-enrollment,0,0,0,0.116,0,0.494,1.126,2.184,3.803,6.668,9.643,14.221,2.194
53,2026-2035,No cash outs,0,0,0.121,0.402,0,0.899,1.678,2.812,4.492,7.555,10.672,15.24,2.629
53,2026-2035,No target date funds,0,0,0,0.071,0,0.383,0.977,1.937,3.413,6.118,9.076,13.059,2.016
53,2026-2035,Rebalance every 5 years,0,0,0,0.071,0,0.409,1.004,2.014,3.581,6.443,9.5,13.987,2.1
53,2026-2035,Reduce fees,0,0,0,0.077,0,0.433,1.065,2.142,3.832,6.866,10.163,15.096,2.247
53,2026-2035,Repeat the 1970s,0,0,0,0.059,0,0.385,0.965,1.947,3.472,6.282,9.269,13.229,2.039
53,2036-2045,All Roth-401k accounts #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2036-2045,All Roth-401k accounts #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2036-2045,Baseline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2036-2045,High participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2036-2045,Less risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2036-2045,Low participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2036-2045,Mandated employer plans (100%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2036-2045,Mandated employer plans (60%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2036-2045,More risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2036-2045,No auto-enrollment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2036-2045,No cash outs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2036-2045,No target date funds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2036-2045,Rebalance every 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2036-2045,Reduce fees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2036-2045,Repeat the 1970s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2046-2055,All Roth-401k accounts #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2046-2055,All Roth-401k accounts #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2046-2055,Baseline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2046-2055,High participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2046-2055,Less risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2046-2055,Low participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2046-2055,Mandated employer plans (100%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2046-2055,Mandated employer plans (60%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2046-2055,More risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2046-2055,No auto-enrollment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2046-2055,No cash outs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2046-2055,No target date funds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2046-2055,Rebalance every 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2046-2055,Reduce fees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2046-2055,Repeat the 1970s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2056-2065,All Roth-401k accounts #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2056-2065,All Roth-401k accounts #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2056-2065,Baseline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2056-2065,High participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2056-2065,Less risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2056-2065,Low participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2056-2065,Mandated employer plans (100%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2056-2065,Mandated employer plans (60%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2056-2065,More risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2056-2065,No auto-enrollment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2056-2065,No cash outs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2056-2065,No target date funds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2056-2065,Rebalance every 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2056-2065,Reduce fees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2056-2065,Repeat the 1970s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,All,All Roth-401k accounts #1,0,0,0,0.008,0,0.187,0.531,1.091,2.03,3.961,6.163,9.419,1.312
53,All,All Roth-401k accounts #2,0,0,0,0.032,0,0.324,0.874,1.748,3.198,6.033,9.244,13.775,1.987
53,All,Baseline,0,0,0,0.04,0,0.337,0.889,1.761,3.208,6.037,9.234,13.75,1.991
53,All,High participation,0,0,0,0.074,0,0.41,0.987,1.898,3.359,6.197,9.407,13.973,2.069
