Age,cohort,data_source,10th percentile,20th percentile,30th percentile,40th percentile,5th percentile,50th percentile,60th percentile,70th percentile,80th percentile,90th percentile,95th percentile,98th percentile,Mean
54,1941-1945,SCF,0,0.105,0.334,0.649,-0.146,1.147,2.418,4.319,7.325,16.202,34.925,81.325,10.487
54,1941-1945,SIPP,-0.155,0,0.091,0.239,-0.454,0.501,0.865,1.729,3.429,8.442,14.003,24.755,3.018
54,1946-1950,All Roth-401k accounts #1,0.004,0.135,0.316,0.574,-0.02,1.059,1.702,2.769,4.711,14.732,28.369,55.171,6.473
54,1946-1950,All Roth-401k accounts #2,0.004,0.135,0.316,0.574,-0.02,1.059,1.702,2.769,4.711,14.732,28.369,55.171,6.473
54,1946-1950,Baseline,0.004,0.135,0.316,0.574,-0.02,1.059,1.702,2.769,4.711,14.732,28.369,55.171,6.473
54,1946-1950,High participation,0.004,0.135,0.316,0.574,-0.02,1.059,1.702,2.769,4.711,14.732,28.369,55.171,6.473
54,1946-1950,HRS,-0.008,0.053,0.187,0.449,-0.238,0.842,1.555,2.768,5.016,13.549,19.904,36.697,4.34
54,1946-1950,Less risk,0.004,0.135,0.316,0.574,-0.02,1.059,1.702,2.769,4.711,14.732,28.369,55.171,6.473
54,1946-1950,Low participation,0.004,0.135,0.316,0.574,-0.02,1.059,1.702,2.769,4.711,14.732,28.369,55.171,6.473
54,1946-1950,Mandated employer plans (100%),0.004,0.135,0.316,0.574,-0.02,1.059,1.702,2.769,4.711,14.732,28.369,55.171,6.473
54,1946-1950,Mandated employer plans (60%),0.004,0.135,0.316,0.574,-0.02,1.059,1.702,2.769,4.711,14.732,28.369,55.171,6.473
54,1946-1950,More risk,0.004,0.135,0.316,0.574,-0.02,1.059,1.702,2.769,4.711,14.732,28.369,55.171,6.473
54,1946-1950,No auto-enrollment,0.004,0.135,0.316,0.574,-0.02,1.059,1.702,2.769,4.711,14.732,28.369,55.171,6.473
54,1946-1950,No cash outs,0.004,0.135,0.316,0.574,-0.02,1.059,1.702,2.769,4.711,14.732,28.369,55.171,6.473
54,1946-1950,No target date funds,0.004,0.135,0.316,0.574,-0.02,1.059,1.702,2.769,4.711,14.732,28.369,55.171,6.473
54,1946-1950,PSID,-0.053,0.147,0.395,0.734,-0.308,1.174,2.055,3.645,7.223,16.087,25.892,60.361,8.075
54,1946-1950,Rebalance every 5 years,0.004,0.135,0.316,0.574,-0.02,1.059,1.702,2.769,4.711,14.732,28.369,55.171,6.473
54,1946-1950,Reduce fees,0.004,0.135,0.316,0.574,-0.02,1.059,1.702,2.769,4.711,14.732,28.369,55.171,6.473
54,1946-1950,Repeat the 1970s,0.004,0.135,0.316,0.574,-0.02,1.059,1.702,2.769,4.711,14.732,28.369,55.171,6.473
54,1946-1950,SCF,0,0.123,0.313,0.641,-0.104,1.124,2.019,3.549,7.442,18.008,40.647,116.57,12.193
54,1946-1950,SIPP,-0.285,-0.035,0.032,0.139,-0.678,0.308,0.601,1.327,2.971,6.805,12.863,27.371,6.305
54,1951-1955,All Roth-401k accounts #1,0.016,0.146,0.323,0.589,-0.02,1.022,1.645,2.663,4.623,15.384,29.355,55.637,6.923
54,1951-1955,All Roth-401k accounts #2,0.016,0.146,0.323,0.589,-0.02,1.022,1.645,2.663,4.623,15.384,29.355,55.637,6.923
54,1951-1955,Baseline,0.016,0.146,0.323,0.589,-0.02,1.022,1.645,2.663,4.623,15.384,29.355,55.637,6.923
54,1951-1955,High participation,0.016,0.146,0.323,0.589,-0.02,1.022,1.645,2.663,4.623,15.384,29.355,55.637,6.923
54,1951-1955,HRS,-0.026,0.013,0.129,0.334,-0.3,0.724,1.035,1.656,3.234,13.351,25.096,45.547,4.993
54,1951-1955,Less risk,0.016,0.146,0.323,0.589,-0.02,1.022,1.645,2.663,4.623,15.384,29.355,55.637,6.923
54,1951-1955,Low participation,0.016,0.146,0.323,0.589,-0.02,1.022,1.645,2.663,4.623,15.384,29.355,55.637,6.923
54,1951-1955,Mandated employer plans (100%),0.016,0.146,0.323,0.589,-0.02,1.022,1.645,2.663,4.623,15.384,29.355,55.637,6.923
54,1951-1955,Mandated employer plans (60%),0.016,0.146,0.323,0.589,-0.02,1.022,1.645,2.663,4.623,15.384,29.355,55.637,6.923
54,1951-1955,More risk,0.016,0.146,0.323,0.589,-0.02,1.022,1.645,2.663,4.623,15.384,29.355,55.637,6.923
54,1951-1955,No auto-enrollment,0.016,0.146,0.323,0.589,-0.02,1.022,1.645,2.663,4.623,15.384,29.355,55.637,6.923
54,1951-1955,No cash outs,0.016,0.146,0.323,0.589,-0.02,1.022,1.645,2.663,4.623,15.384,29.355,55.637,6.923
54,1951-1955,No target date funds,0.016,0.146,0.323,0.589,-0.02,1.022,1.645,2.663,4.623,15.384,29.355,55.637,6.923
54,1951-1955,PSID,-0.07,0.027,0.201,0.445,-0.388,0.811,1.485,2.987,5.836,14.082,24.978,49.928,5.46
54,1951-1955,Rebalance every 5 years,0.016,0.146,0.323,0.589,-0.02,1.022,1.645,2.663,4.623,15.384,29.355,55.637,6.923
54,1951-1955,Reduce fees,0.016,0.146,0.323,0.589,-0.02,1.022,1.645,2.663,4.623,15.384,29.355,55.637,6.923
54,1951-1955,Repeat the 1970s,0.016,0.146,0.323,0.589,-0.02,1.022,1.645,2.663,4.623,15.384,29.355,55.637,6.923
54,1951-1955,SCF,-0.111,0.031,0.162,0.329,-0.373,0.62,1.101,2.497,5.752,18.257,44.19,129.215,12.993
54,1951-1955,SIPP,-0.253,-0.035,0.014,0.088,-0.58,0.221,0.47,0.984,2.453,6.476,13.206,25.999,2.328
54,1956-1960,All Roth-401k accounts #1,0.009,0.151,0.322,0.553,-0.02,0.871,1.516,2.416,4.171,13.508,23.996,54.053,5.936
54,1956-1960,All Roth-401k accounts #2,0.009,0.151,0.322,0.553,-0.02,0.871,1.516,2.416,4.171,13.508,23.996,54.053,5.936
54,1956-1960,Baseline,0.009,0.151,0.322,0.553,-0.02,0.871,1.516,2.416,4.171,13.508,23.996,54.053,5.936
54,1956-1960,High participation,0.009,0.151,0.322,0.553,-0.02,0.871,1.516,2.416,4.171,13.508,23.996,54.053,5.936
54,1956-1960,HRS,-0.18,0,0.048,0.158,-0.454,0.336,0.632,1.2,2.861,6.814,13.244,24.548,3.487
54,1956-1960,Less risk,0.009,0.151,0.322,0.553,-0.02,0.871,1.516,2.416,4.171,13.508,23.996,54.053,5.936
54,1956-1960,Low participation,0.009,0.151,0.322,0.553,-0.02,0.871,1.516,2.416,4.171,13.508,23.996,54.053,5.936
54,1956-1960,Mandated employer plans (100%),0.009,0.151,0.322,0.553,-0.02,0.871,1.516,2.416,4.171,13.508,23.996,54.053,5.936
54,1956-1960,Mandated employer plans (60%),0.009,0.151,0.322,0.553,-0.02,0.871,1.516,2.416,4.171,13.508,23.996,54.053,5.936
54,1956-1960,More risk,0.009,0.151,0.322,0.553,-0.02,0.871,1.516,2.416,4.171,13.508,23.996,54.053,5.936
54,1956-1960,No auto-enrollment,0.009,0.151,0.322,0.553,-0.02,0.871,1.516,2.416,4.171,13.508,23.996,54.053,5.936
54,1956-1960,No cash outs,0.009,0.151,0.322,0.553,-0.02,0.871,1.516,2.416,4.171,13.508,23.996,54.053,5.936
54,1956-1960,No target date funds,0.009,0.151,0.322,0.553,-0.02,0.871,1.516,2.416,4.171,13.508,23.996,54.053,5.936
54,1956-1960,PSID,-0.095,0.012,0.134,0.302,-0.446,0.557,1.02,1.752,3.556,7.711,16.31,38.696,4.088
54,1956-1960,Rebalance every 5 years,0.009,0.151,0.322,0.553,-0.02,0.871,1.516,2.416,4.171,13.508,23.996,54.053,5.936
54,1956-1960,Reduce fees,0.009,0.151,0.322,0.553,-0.02,0.871,1.516,2.416,4.171,13.508,23.996,54.053,5.936
54,1956-1960,Repeat the 1970s,0.009,0.151,0.322,0.553,-0.02,0.871,1.516,2.416,4.171,13.508,23.996,54.053,5.936
54,1956-1960,SCF,-0.098,0.032,0.14,0.296,-0.34,0.602,1.111,2.047,4.495,13.622,31.013,74.87,8.547
54,1956-1960,SIPP,-0.2,0,0.034,0.114,-0.445,0.202,0.385,0.817,2.211,5.853,11.847,20.402,1.961
54,1961-1965,All Roth-401k accounts #1,0.006,0.133,0.293,0.515,-0.02,0.841,1.481,2.343,3.965,11.328,23.12,47.383,5.474
54,1961-1965,All Roth-401k accounts #2,0.006,0.133,0.293,0.515,-0.02,0.841,1.481,2.343,3.965,11.328,23.12,47.383,5.474
54,1961-1965,Baseline,0.006,0.133,0.293,0.515,-0.02,0.841,1.481,2.343,3.965,11.328,23.12,47.383,5.474
54,1961-1965,High participation,0.006,0.133,0.293,0.515,-0.02,0.841,1.481,2.343,3.965,11.328,23.12,47.383,5.474
54,1961-1965,Less risk,0.006,0.133,0.293,0.515,-0.02,0.841,1.481,2.343,3.965,11.328,23.12,47.383,5.474
54,1961-1965,Low participation,0.006,0.133,0.293,0.515,-0.02,0.841,1.481,2.343,3.965,11.328,23.12,47.383,5.474
54,1961-1965,Mandated employer plans (100%),0.006,0.133,0.293,0.515,-0.02,0.841,1.481,2.343,3.965,11.328,23.12,47.383,5.474
54,1961-1965,Mandated employer plans (60%),0.006,0.133,0.293,0.515,-0.02,0.841,1.481,2.343,3.965,11.328,23.12,47.383,5.474
54,1961-1965,More risk,0.006,0.133,0.293,0.515,-0.02,0.841,1.481,2.343,3.965,11.328,23.12,47.383,5.474
54,1961-1965,No auto-enrollment,0.006,0.133,0.293,0.515,-0.02,0.841,1.481,2.343,3.965,11.328,23.12,47.383,5.474
54,1961-1965,No cash outs,0.006,0.133,0.293,0.515,-0.02,0.841,1.481,2.343,3.965,11.328,23.12,47.383,5.474
54,1961-1965,No target date funds,0.006,0.133,0.293,0.515,-0.02,0.841,1.481,2.343,3.965,11.328,23.12,47.383,5.474
54,1961-1965,PSID,-0.26,0,0.083,0.249,-0.748,0.499,1.04,1.94,4.449,8.774,30.323,68.193,7.459
54,1961-1965,Rebalance every 5 years,0.006,0.133,0.293,0.515,-0.02,0.841,1.481,2.343,3.965,11.328,23.12,47.383,5.474
54,1961-1965,Reduce fees,0.006,0.133,0.293,0.515,-0.02,0.841,1.481,2.343,3.965,11.328,23.12,47.383,5.474
54,1961-1965,Repeat the 1970s,0.006,0.133,0.293,0.515,-0.02,0.841,1.481,2.343,3.965,11.328,23.12,47.383,5.474
54,1961-1965,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1961-1965,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1966-1970,All Roth-401k accounts #1,-0.02,0.097,0.267,0.508,-0.02,0.861,1.6,2.707,4.8,15.533,29.781,61.885,6.15
54,1966-1970,All Roth-401k accounts #2,-0.02,0.097,0.267,0.508,-0.02,0.861,1.6,2.707,4.8,15.533,29.781,61.885,6.15
54,1966-1970,Baseline,-0.02,0.097,0.267,0.508,-0.02,0.861,1.6,2.707,4.8,15.533,29.781,61.885,6.15
54,1966-1970,High participation,-0.02,0.097,0.267,0.508,-0.02,0.861,1.6,2.707,4.8,15.533,29.781,61.885,6.15
54,1966-1970,Less risk,-0.02,0.097,0.267,0.508,-0.02,0.861,1.6,2.707,4.8,15.533,29.781,61.885,6.15
54,1966-1970,Low participation,-0.02,0.097,0.267,0.508,-0.02,0.861,1.6,2.707,4.8,15.533,29.781,61.885,6.15
54,1966-1970,Mandated employer plans (100%),-0.02,0.097,0.267,0.508,-0.02,0.861,1.6,2.707,4.8,15.533,29.781,61.885,6.15
54,1966-1970,Mandated employer plans (60%),-0.02,0.097,0.267,0.508,-0.02,0.861,1.6,2.707,4.8,15.533,29.781,61.885,6.15
54,1966-1970,More risk,-0.02,0.097,0.267,0.508,-0.02,0.861,1.6,2.707,4.8,15.533,29.781,61.885,6.15
54,1966-1970,No auto-enrollment,-0.02,0.097,0.267,0.508,-0.02,0.861,1.6,2.707,4.8,15.533,29.781,61.885,6.15
54,1966-1970,No cash outs,-0.02,0.097,0.267,0.508,-0.02,0.861,1.6,2.707,4.8,15.533,29.781,61.885,6.15
54,1966-1970,No target date funds,-0.02,0.097,0.267,0.508,-0.02,0.861,1.6,2.707,4.8,15.533,29.781,61.885,6.15
54,1966-1970,PSID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1966-1970,Rebalance every 5 years,-0.02,0.097,0.267,0.508,-0.02,0.861,1.6,2.707,4.8,15.533,29.781,61.885,6.15
54,1966-1970,Reduce fees,-0.02,0.097,0.267,0.508,-0.02,0.861,1.6,2.707,4.8,15.533,29.781,61.885,6.15
54,1966-1970,Repeat the 1970s,-0.02,0.097,0.267,0.508,-0.02,0.861,1.6,2.707,4.8,15.533,29.781,61.885,6.15
54,1966-1970,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1966-1970,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1971-1975,All Roth-401k accounts #1,-0.02,0.07,0.235,0.463,-0.02,0.826,1.52,2.619,4.6,15.42,31.655,65.554,7.303
54,1971-1975,All Roth-401k accounts #2,-0.02,0.07,0.235,0.463,-0.02,0.826,1.52,2.619,4.6,15.42,31.655,65.554,7.303
54,1971-1975,Baseline,-0.02,0.07,0.235,0.463,-0.02,0.826,1.52,2.619,4.6,15.42,31.655,65.554,7.303
54,1971-1975,High participation,-0.02,0.07,0.235,0.463,-0.02,0.826,1.52,2.619,4.6,15.42,31.655,65.554,7.303
54,1971-1975,Less risk,-0.02,0.07,0.235,0.463,-0.02,0.826,1.52,2.619,4.6,15.42,31.655,65.554,7.303
54,1971-1975,Low participation,-0.02,0.07,0.235,0.463,-0.02,0.826,1.52,2.619,4.6,15.42,31.655,65.554,7.303
54,1971-1975,Mandated employer plans (100%),-0.02,0.07,0.235,0.463,-0.02,0.826,1.52,2.619,4.6,15.42,31.655,65.554,7.303
54,1971-1975,Mandated employer plans (60%),-0.02,0.07,0.235,0.463,-0.02,0.826,1.52,2.619,4.6,15.42,31.655,65.554,7.303
54,1971-1975,More risk,-0.02,0.07,0.235,0.463,-0.02,0.826,1.52,2.619,4.6,15.42,31.655,65.554,7.303
54,1971-1975,No auto-enrollment,-0.02,0.07,0.235,0.463,-0.02,0.826,1.52,2.619,4.6,15.42,31.655,65.554,7.303
54,1971-1975,No cash outs,-0.02,0.07,0.235,0.463,-0.02,0.826,1.52,2.619,4.6,15.42,31.655,65.554,7.303
54,1971-1975,No target date funds,-0.02,0.07,0.235,0.463,-0.02,0.826,1.52,2.619,4.6,15.42,31.655,65.554,7.303
54,1971-1975,PSID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1971-1975,Rebalance every 5 years,-0.02,0.07,0.235,0.463,-0.02,0.826,1.52,2.619,4.6,15.42,31.655,65.554,7.303
54,1971-1975,Reduce fees,-0.02,0.07,0.235,0.463,-0.02,0.826,1.52,2.619,4.6,15.42,31.655,65.554,7.303
54,1971-1975,Repeat the 1970s,-0.02,0.07,0.235,0.463,-0.02,0.826,1.52,2.619,4.6,15.42,31.655,65.554,7.303
54,1971-1975,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1971-1975,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1976-1980,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1976-1980,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1976-1985,All Roth-401k accounts #1,-0.02,0.067,0.222,0.457,-0.02,0.81,1.467,2.48,4.415,14.595,28.676,55.533,6.384
54,1976-1985,All Roth-401k accounts #2,-0.02,0.067,0.222,0.457,-0.02,0.81,1.467,2.48,4.415,14.595,28.676,55.533,6.384
54,1976-1985,Baseline,-0.02,0.067,0.222,0.457,-0.02,0.81,1.467,2.48,4.415,14.595,28.676,55.533,6.384
54,1976-1985,High participation,-0.02,0.067,0.222,0.457,-0.02,0.81,1.467,2.48,4.415,14.595,28.676,55.533,6.384
54,1976-1985,Less risk,-0.02,0.067,0.222,0.457,-0.02,0.81,1.467,2.48,4.415,14.595,28.676,55.533,6.384
54,1976-1985,Low participation,-0.02,0.067,0.222,0.457,-0.02,0.81,1.467,2.48,4.415,14.595,28.676,55.533,6.384
54,1976-1985,Mandated employer plans (100%),-0.02,0.067,0.222,0.457,-0.02,0.81,1.467,2.48,4.415,14.595,28.676,55.533,6.384
54,1976-1985,Mandated employer plans (60%),-0.02,0.067,0.222,0.457,-0.02,0.81,1.467,2.48,4.415,14.595,28.676,55.533,6.384
54,1976-1985,More risk,-0.02,0.067,0.222,0.457,-0.02,0.81,1.467,2.48,4.415,14.595,28.676,55.533,6.384
54,1976-1985,No auto-enrollment,-0.02,0.067,0.222,0.457,-0.02,0.81,1.467,2.48,4.415,14.595,28.676,55.533,6.384
54,1976-1985,No cash outs,-0.02,0.067,0.222,0.457,-0.02,0.81,1.467,2.48,4.415,14.595,28.676,55.533,6.384
54,1976-1985,No target date funds,-0.02,0.067,0.222,0.457,-0.02,0.81,1.467,2.48,4.415,14.595,28.676,55.533,6.384
54,1976-1985,Rebalance every 5 years,-0.02,0.067,0.222,0.457,-0.02,0.81,1.467,2.48,4.415,14.595,28.676,55.533,6.384
54,1976-1985,Reduce fees,-0.02,0.067,0.222,0.457,-0.02,0.81,1.467,2.48,4.415,14.595,28.676,55.533,6.384
54,1976-1985,Repeat the 1970s,-0.02,0.067,0.222,0.457,-0.02,0.81,1.467,2.48,4.415,14.595,28.676,55.533,6.384
54,1976+,PSID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1981+,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1981+,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1986-1995,All Roth-401k accounts #1,-0.02,0.078,0.247,0.482,-0.02,0.826,1.504,2.508,4.359,14.187,27.618,57.688,6.095
54,1986-1995,All Roth-401k accounts #2,-0.02,0.078,0.247,0.482,-0.02,0.826,1.504,2.508,4.359,14.187,27.618,57.688,6.095
54,1986-1995,Baseline,-0.02,0.078,0.247,0.482,-0.02,0.826,1.504,2.508,4.359,14.187,27.618,57.688,6.095
54,1986-1995,High participation,-0.02,0.078,0.247,0.482,-0.02,0.826,1.504,2.508,4.359,14.187,27.618,57.688,6.095
54,1986-1995,Less risk,-0.02,0.078,0.247,0.482,-0.02,0.826,1.504,2.508,4.359,14.187,27.618,57.688,6.095
54,1986-1995,Low participation,-0.02,0.078,0.247,0.482,-0.02,0.826,1.504,2.508,4.359,14.187,27.618,57.688,6.095
54,1986-1995,Mandated employer plans (100%),-0.02,0.078,0.247,0.482,-0.02,0.826,1.504,2.508,4.359,14.187,27.618,57.688,6.095
54,1986-1995,Mandated employer plans (60%),-0.02,0.078,0.247,0.482,-0.02,0.826,1.504,2.508,4.359,14.187,27.618,57.688,6.095
54,1986-1995,More risk,-0.02,0.078,0.247,0.482,-0.02,0.826,1.504,2.508,4.359,14.187,27.618,57.688,6.095
54,1986-1995,No auto-enrollment,-0.02,0.078,0.247,0.482,-0.02,0.826,1.504,2.508,4.359,14.187,27.618,57.688,6.095
54,1986-1995,No cash outs,-0.02,0.078,0.247,0.482,-0.02,0.826,1.504,2.508,4.359,14.187,27.618,57.688,6.095
54,1986-1995,No target date funds,-0.02,0.078,0.247,0.482,-0.02,0.826,1.504,2.508,4.359,14.187,27.618,57.688,6.095
54,1986-1995,Rebalance every 5 years,-0.02,0.078,0.247,0.482,-0.02,0.826,1.504,2.508,4.359,14.187,27.618,57.688,6.095
54,1986-1995,Reduce fees,-0.02,0.078,0.247,0.482,-0.02,0.826,1.504,2.508,4.359,14.187,27.618,57.688,6.095
54,1986-1995,Repeat the 1970s,-0.02,0.078,0.247,0.482,-0.02,0.826,1.504,2.508,4.359,14.187,27.618,57.688,6.095
54,1996-2005,All Roth-401k accounts #1,-0.02,0.076,0.237,0.46,-0.02,0.798,1.468,2.479,4.27,13.953,28.169,59.858,6.81
54,1996-2005,All Roth-401k accounts #2,-0.02,0.076,0.237,0.46,-0.02,0.798,1.468,2.479,4.27,13.953,28.169,59.858,6.81
54,1996-2005,Baseline,-0.02,0.076,0.237,0.46,-0.02,0.798,1.468,2.479,4.27,13.953,28.169,59.858,6.81
54,1996-2005,High participation,-0.02,0.076,0.237,0.46,-0.02,0.798,1.468,2.479,4.27,13.953,28.169,59.858,6.81
54,1996-2005,Less risk,-0.02,0.076,0.237,0.46,-0.02,0.798,1.468,2.479,4.27,13.953,28.169,59.858,6.81
54,1996-2005,Low participation,-0.02,0.076,0.237,0.46,-0.02,0.798,1.468,2.479,4.27,13.953,28.169,59.858,6.81
54,1996-2005,Mandated employer plans (100%),-0.02,0.076,0.237,0.46,-0.02,0.798,1.468,2.479,4.27,13.953,28.169,59.858,6.81
54,1996-2005,Mandated employer plans (60%),-0.02,0.076,0.237,0.46,-0.02,0.798,1.468,2.479,4.27,13.953,28.169,59.858,6.81
54,1996-2005,More risk,-0.02,0.076,0.237,0.46,-0.02,0.798,1.468,2.479,4.27,13.953,28.169,59.858,6.81
54,1996-2005,No auto-enrollment,-0.02,0.076,0.237,0.46,-0.02,0.798,1.468,2.479,4.27,13.953,28.169,59.858,6.81
54,1996-2005,No cash outs,-0.02,0.076,0.237,0.46,-0.02,0.798,1.468,2.479,4.27,13.953,28.169,59.858,6.81
54,1996-2005,No target date funds,-0.02,0.076,0.237,0.46,-0.02,0.798,1.468,2.479,4.27,13.953,28.169,59.858,6.81
54,1996-2005,Rebalance every 5 years,-0.02,0.076,0.237,0.46,-0.02,0.798,1.468,2.479,4.27,13.953,28.169,59.858,6.81
54,1996-2005,Reduce fees,-0.02,0.076,0.237,0.46,-0.02,0.798,1.468,2.479,4.27,13.953,28.169,59.858,6.81
54,1996-2005,Repeat the 1970s,-0.02,0.076,0.237,0.46,-0.02,0.798,1.468,2.479,4.27,13.953,28.169,59.858,6.81
54,2006-2015,All Roth-401k accounts #1,-0.02,0.076,0.233,0.461,-0.02,0.818,1.505,2.459,4.302,14.493,29.216,62.755,7.439
54,2006-2015,All Roth-401k accounts #2,-0.02,0.076,0.233,0.461,-0.02,0.818,1.505,2.459,4.302,14.493,29.216,62.755,7.439
54,2006-2015,Baseline,-0.02,0.076,0.233,0.461,-0.02,0.818,1.505,2.459,4.302,14.493,29.216,62.755,7.439
54,2006-2015,High participation,-0.02,0.076,0.233,0.461,-0.02,0.818,1.505,2.459,4.302,14.493,29.216,62.755,7.439
54,2006-2015,Less risk,-0.02,0.076,0.233,0.461,-0.02,0.818,1.505,2.459,4.302,14.493,29.216,62.755,7.439
54,2006-2015,Low participation,-0.02,0.076,0.233,0.461,-0.02,0.818,1.505,2.459,4.302,14.493,29.216,62.755,7.439
54,2006-2015,Mandated employer plans (100%),-0.02,0.076,0.233,0.461,-0.02,0.818,1.505,2.459,4.302,14.493,29.216,62.755,7.439
54,2006-2015,Mandated employer plans (60%),-0.02,0.076,0.233,0.461,-0.02,0.818,1.505,2.459,4.302,14.493,29.216,62.755,7.439
54,2006-2015,More risk,-0.02,0.076,0.233,0.461,-0.02,0.818,1.505,2.459,4.302,14.493,29.216,62.755,7.439
54,2006-2015,No auto-enrollment,-0.02,0.076,0.233,0.461,-0.02,0.818,1.505,2.459,4.302,14.493,29.216,62.755,7.439
54,2006-2015,No cash outs,-0.02,0.076,0.233,0.461,-0.02,0.818,1.505,2.459,4.302,14.493,29.216,62.755,7.439
54,2006-2015,No target date funds,-0.02,0.076,0.233,0.461,-0.02,0.818,1.505,2.459,4.302,14.493,29.216,62.755,7.439
54,2006-2015,Rebalance every 5 years,-0.02,0.076,0.233,0.461,-0.02,0.818,1.505,2.459,4.302,14.493,29.216,62.755,7.439
54,2006-2015,Reduce fees,-0.02,0.076,0.233,0.461,-0.02,0.818,1.505,2.459,4.302,14.493,29.216,62.755,7.439
54,2006-2015,Repeat the 1970s,-0.02,0.076,0.233,0.461,-0.02,0.818,1.505,2.459,4.302,14.493,29.216,62.755,7.439
54,2016-2025,All Roth-401k accounts #1,-0.02,0.074,0.231,0.474,-0.02,0.828,1.564,2.624,4.64,15.058,30.384,63.736,7.199
54,2016-2025,All Roth-401k accounts #2,-0.02,0.074,0.231,0.474,-0.02,0.828,1.564,2.624,4.64,15.058,30.384,63.736,7.199
54,2016-2025,Baseline,-0.02,0.074,0.231,0.474,-0.02,0.828,1.564,2.624,4.64,15.058,30.384,63.736,7.199
54,2016-2025,High participation,-0.02,0.074,0.231,0.474,-0.02,0.828,1.564,2.624,4.64,15.058,30.384,63.736,7.199
54,2016-2025,Less risk,-0.02,0.074,0.231,0.474,-0.02,0.828,1.564,2.624,4.64,15.058,30.384,63.736,7.199
54,2016-2025,Low participation,-0.02,0.074,0.231,0.474,-0.02,0.828,1.564,2.624,4.64,15.058,30.384,63.736,7.199
54,2016-2025,Mandated employer plans (100%),-0.02,0.074,0.231,0.474,-0.02,0.828,1.564,2.624,4.64,15.058,30.384,63.736,7.199
54,2016-2025,Mandated employer plans (60%),-0.02,0.074,0.231,0.474,-0.02,0.828,1.564,2.624,4.64,15.058,30.384,63.736,7.199
54,2016-2025,More risk,-0.02,0.074,0.231,0.474,-0.02,0.828,1.564,2.624,4.64,15.058,30.384,63.736,7.199
54,2016-2025,No auto-enrollment,-0.02,0.074,0.231,0.474,-0.02,0.828,1.564,2.624,4.64,15.058,30.384,63.736,7.199
54,2016-2025,No cash outs,-0.02,0.074,0.231,0.474,-0.02,0.828,1.564,2.624,4.64,15.058,30.384,63.736,7.199
54,2016-2025,No target date funds,-0.02,0.074,0.231,0.474,-0.02,0.828,1.564,2.624,4.64,15.058,30.384,63.736,7.199
54,2016-2025,Rebalance every 5 years,-0.02,0.074,0.231,0.474,-0.02,0.828,1.564,2.624,4.64,15.058,30.384,63.736,7.199
54,2016-2025,Reduce fees,-0.02,0.074,0.231,0.474,-0.02,0.828,1.564,2.624,4.64,15.058,30.384,63.736,7.199
54,2016-2025,Repeat the 1970s,-0.02,0.074,0.231,0.474,-0.02,0.828,1.564,2.624,4.64,15.058,30.384,63.736,7.199
54,2026-2035,All Roth-401k accounts #1,-0.02,0.077,0.243,0.477,-0.02,0.85,1.59,2.581,4.545,14.67,30.297,62.967,7.28
54,2026-2035,All Roth-401k accounts #2,-0.02,0.077,0.243,0.477,-0.02,0.85,1.59,2.581,4.545,14.67,30.297,62.967,7.28
54,2026-2035,Baseline,-0.02,0.077,0.243,0.477,-0.02,0.85,1.59,2.581,4.545,14.67,30.297,62.967,7.28
54,2026-2035,High participation,-0.02,0.077,0.243,0.477,-0.02,0.85,1.59,2.581,4.545,14.67,30.297,62.967,7.28
54,2026-2035,Less risk,-0.02,0.077,0.243,0.477,-0.02,0.85,1.59,2.581,4.545,14.67,30.297,62.967,7.28
54,2026-2035,Low participation,-0.02,0.077,0.243,0.477,-0.02,0.85,1.59,2.581,4.545,14.67,30.297,62.967,7.28
54,2026-2035,Mandated employer plans (100%),-0.02,0.077,0.243,0.477,-0.02,0.85,1.59,2.581,4.545,14.67,30.297,62.967,7.28
54,2026-2035,Mandated employer plans (60%),-0.02,0.077,0.243,0.477,-0.02,0.85,1.59,2.581,4.545,14.67,30.297,62.967,7.28
54,2026-2035,More risk,-0.02,0.077,0.243,0.477,-0.02,0.85,1.59,2.581,4.545,14.67,30.297,62.967,7.28
54,2026-2035,No auto-enrollment,-0.02,0.077,0.243,0.477,-0.02,0.85,1.59,2.581,4.545,14.67,30.297,62.967,7.28
