Age,cohort,data_source,10th Percentile,20th Percentile,30th Percentile,40th Percentile,5th percentile,50th Percentile,60th Percentile,70th Percentile,80th Percentile,90th Percentile,95th Percentile,98th Percentile,Mean
54,2016-2025,Less risk,0.122,0.694,1.562,2.65,-0.02,4.03,5.98,9.059,14.132,26.267,44.073,81.096,12.004
54,2016-2025,Low participation,0.112,0.668,1.504,2.551,-0.02,3.9,5.832,8.875,13.928,26.364,44.312,83,11.946
54,2016-2025,Mandated employer plans (100%),0.131,0.717,1.607,2.708,-0.02,4.08,6.101,9.166,14.405,26.664,44.811,83.04,12.135
54,2016-2025,Mandated employer plans (60%),0.125,0.706,1.584,2.672,-0.02,4.057,6.062,9.142,14.364,26.636,44.811,83.04,12.108
54,2016-2025,More risk,0.121,0.7,1.583,2.681,-0.02,4.063,6.111,9.284,14.652,27.024,45.004,83.056,12.218
54,2016-2025,No auto-enrollment,0.13,0.711,1.618,2.725,-0.02,4.121,6.131,9.252,14.432,26.745,44.831,83.104,12.178
54,2016-2025,No cash outs,0.198,0.87,1.823,3.01,0.014,4.507,6.66,9.821,15.194,27.634,46.56,84.134,12.633
54,2016-2025,No target date funds,0.119,0.68,1.553,2.619,-0.02,3.97,5.916,8.93,14.025,26.149,44.432,82.796,11.985
54,2016-2025,Rebalance every 5 years,0.12,0.69,1.563,2.641,-0.02,4.035,6.024,9.084,14.292,26.545,44.772,83.04,12.083
54,2016-2025,Reduce fees,0.122,0.704,1.592,2.694,-0.02,4.106,6.141,9.289,14.606,26.952,45.086,83.458,12.245
54,2026-2035,All Roth-401k accounts #1,0.094,0.559,1.301,2.166,-0.02,3.224,4.691,6.998,11.245,22.178,38.823,73.939,10.634
54,2026-2035,All Roth-401k accounts #2,0.121,0.681,1.571,2.621,-0.02,4.028,6.021,8.954,14.038,26.084,42.734,79.942,12.024
54,2026-2035,Baseline,0.125,0.692,1.577,2.635,-0.02,4.041,6.024,8.941,14.034,25.975,42.654,79.942,12.028
54,2026-2035,High participation,0.133,0.728,1.612,2.688,-0.02,4.155,6.145,9.195,14.167,26.191,42.891,79.998,12.127
54,2026-2035,Less risk,0.125,0.69,1.575,2.646,-0.02,4.013,6.007,8.9,14.001,25.629,42.621,78.627,11.954
54,2026-2035,Low participation,0.116,0.662,1.527,2.56,-0.02,3.921,5.796,8.709,13.777,25.809,42.625,79.942,11.902
54,2026-2035,Mandated employer plans (100%),0.138,0.719,1.594,2.68,-0.02,4.11,6.062,9.039,14.119,26.188,42.69,79.998,12.077
54,2026-2035,Mandated employer plans (60%),0.131,0.704,1.582,2.646,-0.02,4.072,6.052,8.994,14.084,26.148,42.69,79.942,12.049
54,2026-2035,More risk,0.125,0.701,1.587,2.657,-0.02,4.077,6.118,9.179,14.312,26.586,43.493,80.252,12.164
54,2026-2035,No auto-enrollment,0.133,0.728,1.612,2.688,-0.02,4.155,6.145,9.195,14.167,26.191,42.891,79.998,12.127
54,2026-2035,No cash outs,0.204,0.865,1.828,2.975,0.005,4.508,6.661,9.664,15,27.194,44.065,80.64,12.596
54,2026-2035,No target date funds,0.124,0.684,1.559,2.608,-0.02,3.973,5.943,8.792,13.835,25.775,42.794,79.04,11.941
54,2026-2035,Rebalance every 5 years,0.125,0.694,1.575,2.635,-0.02,4.044,6.024,8.948,14.038,25.975,42.654,79.933,12.03
54,2026-2035,Reduce fees,0.126,0.707,1.598,2.678,-0.02,4.136,6.146,9.153,14.349,26.621,43.444,80.526,12.192
54,2036-2045,All Roth-401k accounts #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2036-2045,All Roth-401k accounts #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2036-2045,Baseline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2036-2045,High participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2036-2045,Less risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2036-2045,Low participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2036-2045,Mandated employer plans (100%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2036-2045,Mandated employer plans (60%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2036-2045,More risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2036-2045,No auto-enrollment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2036-2045,No cash outs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2036-2045,No target date funds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2036-2045,Rebalance every 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2036-2045,Reduce fees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2046-2055,All Roth-401k accounts #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2046-2055,All Roth-401k accounts #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2046-2055,Baseline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2046-2055,High participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2046-2055,Less risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2046-2055,Low participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2046-2055,Mandated employer plans (100%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2046-2055,Mandated employer plans (60%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2046-2055,More risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2046-2055,No auto-enrollment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2046-2055,No cash outs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2046-2055,No target date funds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2046-2055,Rebalance every 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2046-2055,Reduce fees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2056-2065,All Roth-401k accounts #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2056-2065,All Roth-401k accounts #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2056-2065,Baseline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2056-2065,High participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2056-2065,Less risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2056-2065,Low participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2056-2065,Mandated employer plans (100%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2056-2065,Mandated employer plans (60%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2056-2065,More risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2056-2065,No auto-enrollment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2056-2065,No cash outs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2056-2065,No target date funds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2056-2065,Rebalance every 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,2056-2065,Reduce fees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,All,All Roth-401k accounts #1,0.121,0.664,1.478,2.486,-0.01,3.726,5.417,8.042,12.578,24.07,40.799,75.115,10.838
54,All,All Roth-401k accounts #2,0.135,0.723,1.609,2.709,-0.009,4.098,6.047,9.025,14.052,26.097,43.201,78.03,11.561
54,All,Baseline,0.136,0.727,1.615,2.717,-0.009,4.107,6.056,9.028,14.053,26.079,43.207,78.026,11.565
54,All,High participation,0.145,0.745,1.65,2.775,-0.009,4.184,6.173,9.159,14.204,26.255,43.373,78.121,11.647
54,All,HRS,0.008,0.46,1.487,2.701,-0.068,4.401,6.428,9.426,14.671,25.899,40.467,70.713,10.254
54,All,Less risk,0.137,0.726,1.615,2.725,-0.009,4.104,6.048,9.026,14.025,25.85,42.913,77.537,11.521
54,All,Low participation,0.129,0.705,1.575,2.656,-0.01,4.018,5.912,8.879,13.865,25.891,42.948,77.753,11.466
54,All,Mandated employer plans (100%),0.141,0.737,1.629,2.739,-0.009,4.132,6.084,9.066,14.092,26.126,43.231,78.032,11.587
54,All,Mandated employer plans (60%),0.139,0.733,1.622,2.728,-0.009,4.12,6.074,9.049,14.072,26.12,43.223,78.026,11.577
54,All,More risk,0.136,0.73,1.624,2.734,-0.009,4.135,6.126,9.147,14.274,26.392,43.603,78.487,11.665
54,All,No auto-enrollment,0.145,0.745,1.65,2.775,-0.009,4.184,6.173,9.159,14.204,26.255,43.373,78.121,11.647
54,All,No cash outs,0.191,0.848,1.799,2.974,0.01,4.431,6.499,9.576,14.758,26.976,44.096,79.092,11.965
54,All,No target date funds,0.135,0.721,1.604,2.703,-0.009,4.067,6.003,8.971,13.935,25.863,42.93,77.898,11.504
54,All,PSID,0.165,0.85,1.727,2.876,-0.073,4.242,6.463,9.011,13.539,26.89,42.002,90.364,13.747
54,All,Rebalance every 5 years,0.136,0.727,1.614,2.718,-0.009,4.106,6.055,9.028,14.054,26.071,43.195,77.986,11.565
54,All,Reduce fees,0.137,0.734,1.633,2.749,-0.009,4.159,6.155,9.177,14.305,26.509,43.696,78.729,11.692
54,All,SCF,0.104,0.761,1.701,2.952,-0.01,4.591,6.733,9.933,15.917,29.36,57.907,127.3,16.36
54,All,SIPP,0.007,0.255,0.97,1.942,-0.207,3.124,4.723,7.102,10.616,16.558,24.106,34.777,7.153
54,low-1920,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,low-1925,All Roth-401k accounts #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,low-1925,All Roth-401k accounts #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,low-1925,Baseline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,low-1925,High participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,low-1925,Less risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,low-1925,Low participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,low-1925,Mandated employer plans (100%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,low-1925,Mandated employer plans (60%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,low-1925,More risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,low-1925,No auto-enrollment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,low-1925,No cash outs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,low-1925,No target date funds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,low-1925,PSID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,low-1925,Rebalance every 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,low-1925,Reduce fees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,low-1925,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,low-1925,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1921-1925,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1926-1930,All Roth-401k accounts #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1926-1930,All Roth-401k accounts #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1926-1930,Baseline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1926-1930,High participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1926-1930,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1926-1930,Less risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1926-1930,Low participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1926-1930,Mandated employer plans (100%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1926-1930,Mandated employer plans (60%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1926-1930,More risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1926-1930,No auto-enrollment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1926-1930,No cash outs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1926-1930,No target date funds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1926-1930,PSID,0.279,1.698,2.789,3.961,0.012,4.896,6.755,8.306,12.457,22.622,32.786,80.539,12.102
55,1926-1930,Rebalance every 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1926-1930,Reduce fees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1926-1930,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1926-1930,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1931-1935,All Roth-401k accounts #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1931-1935,All Roth-401k accounts #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1931-1935,Baseline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1931-1935,High participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1931-1935,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1931-1935,Less risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1931-1935,Low participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1931-1935,Mandated employer plans (100%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1931-1935,Mandated employer plans (60%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1931-1935,More risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1931-1935,No auto-enrollment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1931-1935,No cash outs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1931-1935,No target date funds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1931-1935,PSID,0.05,0.93,2.154,3.234,0,5.333,7.662,10.96,16.095,27.998,38.857,66.121,13.006
55,1931-1935,Rebalance every 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1931-1935,Reduce fees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1931-1935,SCF,0.219,1.119,2.511,3.817,0.04,5.269,7.208,9.98,14.436,27.714,50.079,99.974,14.434
55,1931-1935,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1936-1940,All Roth-401k accounts #1,0.016,0.398,1.241,2.428,-0.001,3.762,5.426,8.244,12.406,22.061,39.795,69.756,9.996
55,1936-1940,All Roth-401k accounts #2,0.016,0.398,1.241,2.428,-0.001,3.762,5.426,8.244,12.406,22.061,39.795,69.756,9.996
55,1936-1940,Baseline,0.016,0.398,1.241,2.428,-0.001,3.762,5.426,8.244,12.406,22.061,39.795,69.756,9.996
55,1936-1940,High participation,0.016,0.398,1.241,2.428,-0.001,3.762,5.426,8.251,12.406,22.061,39.795,69.756,9.999
55,1936-1940,HRS,0.035,0.631,1.831,2.989,0,4.207,6.213,8.571,13.385,25.722,42.803,87.995,11.23
55,1936-1940,Less risk,0.016,0.398,1.232,2.431,-0.001,3.762,5.429,8.222,12.456,22.061,39.549,69.756,9.991
55,1936-1940,Low participation,0.016,0.389,1.241,2.423,-0.001,3.762,5.426,8.227,12.406,22.061,39.795,69.756,9.991
55,1936-1940,Mandated employer plans (100%),0.016,0.398,1.241,2.428,-0.001,3.762,5.426,8.244,12.406,22.061,39.795,69.756,9.996
55,1936-1940,Mandated employer plans (60%),0.016,0.398,1.241,2.428,-0.001,3.762,5.426,8.244,12.406,22.061,39.795,69.756,9.996
55,1936-1940,More risk,0.016,0.398,1.235,2.431,-0.001,3.763,5.429,8.244,12.497,22.061,39.696,69.756,10.007
55,1936-1940,No auto-enrollment,0.016,0.398,1.241,2.428,-0.001,3.762,5.426,8.251,12.406,22.061,39.795,69.756,9.999
55,1936-1940,No cash outs,0.026,0.412,1.26,2.453,-0.001,3.765,5.455,8.307,12.522,22.115,39.795,69.756,10.039
55,1936-1940,No target date funds,0.016,0.398,1.232,2.428,-0.001,3.762,5.426,8.244,12.406,22.061,39.795,69.756,9.996
55,1936-1940,PSID,0.126,0.897,1.852,3.41,0,5.062,7.788,10.02,14.061,27.028,42.31,49.256,10.66
55,1936-1940,Rebalance every 5 years,0.016,0.398,1.241,2.428,-0.001,3.762,5.426,8.244,12.416,22.061,39.795,69.756,9.996
55,1936-1940,Reduce fees,0.016,0.398,1.242,2.429,-0.001,3.762,5.426,8.244,12.424,22.061,39.795,69.756,10.005
55,1936-1940,SCF,0.08,0.872,2.023,3.321,0,4.837,6.65,8.789,13.231,26.522,45.7,100.055,14.306
55,1936-1940,SIPP,0.061,0.474,1.462,2.613,0,3.639,5.104,7.131,10.027,15.434,19.948,29.744,6.224
55,1941-1945,All Roth-401k accounts #1,0.145,0.879,1.884,3.009,-0.002,4.728,6.956,10.364,15.722,30.04,51.529,107.806,13.857
55,1941-1945,All Roth-401k accounts #2,0.145,0.879,1.884,3.009,-0.002,4.728,6.956,10.364,15.722,30.04,51.529,107.806,13.857
55,1941-1945,Baseline,0.145,0.879,1.884,3.009,-0.002,4.728,6.956,10.364,15.722,30.04,51.529,107.806,13.857
55,1941-1945,High participation,0.146,0.891,1.887,3.037,-0.002,4.751,7.007,10.416,15.76,30.04,51.529,107.806,13.881
55,1941-1945,HRS,0.149,0.918,1.848,3.017,0,4.322,6.306,9.009,14.206,27.729,45.683,63.684,10.963
55,1941-1945,Less risk,0.145,0.875,1.851,2.991,-0.002,4.685,6.829,10.134,15.385,28.994,51.089,106.564,13.679
55,1941-1945,Low participation,0.144,0.877,1.873,2.999,-0.002,4.715,6.942,10.364,15.574,29.774,51.49,107.806,13.832
55,1941-1945,Mandated employer plans (100%),0.145,0.879,1.884,3.009,-0.002,4.728,6.956,10.364,15.722,30.04,51.529,107.806,13.857
55,1941-1945,Mandated employer plans (60%),0.145,0.879,1.884,3.009,-0.002,4.728,6.956,10.364,15.722,30.04,51.529,107.806,13.857
55,1941-1945,More risk,0.146,0.89,1.905,3.069,-0.002,4.814,7.13,10.502,16.072,30.547,52.052,107.663,14.025
55,1941-1945,No auto-enrollment,0.146,0.891,1.887,3.037,-0.002,4.751,7.007,10.416,15.76,30.04,51.529,107.806,13.881
55,1941-1945,No cash outs,0.159,0.929,1.965,3.112,-0.001,4.819,7.113,10.557,15.915,30.547,51.657,107.806,13.978
55,1941-1945,No target date funds,0.145,0.879,1.879,3.006,-0.002,4.708,6.943,10.3,15.702,30.136,51.771,108.26,13.852
55,1941-1945,PSID,0.755,1.608,2.626,4.102,0.049,5.448,6.84,8.293,11.585,22.809,30.883,78.11,11.3
55,1941-1945,Rebalance every 5 years,0.145,0.879,1.884,3.012,-0.002,4.727,7.007,10.364,15.76,30.149,51.529,107.806,13.876
55,1941-1945,Reduce fees,0.145,0.886,1.884,3.009,-0.002,4.754,7.013,10.4,15.822,30.178,51.785,107.944,13.903
55,1941-1945,SCF,0.121,0.938,2.256,3.253,0,4.473,7.044,10.703,14.771,23.665,52.357,120.981,16.145
55,1941-1945,SIPP,0,0.295,1.185,2.239,-0.116,3.43,5.176,7.469,11.186,18.618,26.277,43.588,8.699
55,1946-1950,All Roth-401k accounts #1,0.243,1.12,2.254,3.664,0.026,5.385,7.557,10.835,16.489,29.264,46.778,75.695,12.681
55,1946-1950,All Roth-401k accounts #2,0.243,1.12,2.254,3.664,0.026,5.385,7.557,10.835,16.489,29.264,46.778,75.695,12.681
55,1946-1950,Baseline,0.243,1.12,2.254,3.664,0.026,5.385,7.557,10.835,16.489,29.264,46.778,75.695,12.681
55,1946-1950,High participation,0.249,1.128,2.275,3.7,0.031,5.471,7.614,10.909,16.526,29.296,46.778,75.695,12.728
55,1946-1950,HRS,0.036,0.715,1.655,3.098,-0.028,5.035,7.428,10.519,15.26,23.075,33.438,53.681,10.336
55,1946-1950,Less risk,0.245,1.122,2.274,3.711,0.029,5.488,7.668,11.023,16.597,29.545,46.824,75.676,12.792
55,1946-1950,Low participation,0.237,1.111,2.24,3.646,0.025,5.317,7.492,10.754,16.366,29.123,46.554,75.469,12.635
55,1946-1950,Mandated employer plans (100%),0.243,1.12,2.254,3.664,0.026,5.385,7.557,10.835,16.489,29.264,46.778,75.695,12.681
55,1946-1950,Mandated employer plans (60%),0.243,1.12,2.254,3.664,0.026,5.385,7.557,10.835,16.489,29.264,46.778,75.695,12.681
55,1946-1950,More risk,0.243,1.121,2.259,3.67,0.029,5.406,7.593,10.972,16.516,29.515,46.847,76.745,12.746
55,1946-1950,No auto-enrollment,0.249,1.128,2.275,3.7,0.031,5.471,7.614,10.909,16.526,29.296,46.778,75.695,12.728
55,1946-1950,No cash outs,0.3,1.21,2.39,3.792,0.039,5.568,7.815,11.194,16.975,29.448,47.445,75.832,12.871
55,1946-1950,No target date funds,0.243,1.121,2.252,3.664,0.026,5.368,7.579,10.846,16.387,29.291,46.464,75.867,12.665
55,1946-1950,PSID,0.238,1.164,2.096,3.493,0,5.316,8.353,10.783,15.104,32.014,57.787,91.711,14.003
55,1946-1950,Rebalance every 5 years,0.243,1.121,2.254,3.663,0.026,5.385,7.579,10.867,16.504,29.281,46.801,75.695,12.694
55,1946-1950,Reduce fees,0.244,1.122,2.264,3.697,0.026,5.413,7.626,10.922,16.641,29.385,47.029,76.048,12.751
55,1946-1950,SCF,0.106,0.884,2.023,3.582,0,5.349,7.779,12.569,20.346,34.184,70.637,192.413,20.587
55,1946-1950,SIPP,0,0.303,1.131,2.243,-0.142,3.631,5.288,7.82,11.586,17.949,25.167,37.359,7.067
55,1951-1955,All Roth-401k accounts #1,0.245,1.048,2.114,3.33,0.019,4.852,7.258,10.326,15.736,28.602,44.511,78.018,12.746
55,1951-1955,All Roth-401k accounts #2,0.245,1.048,2.114,3.33,0.019,4.852,7.258,10.326,15.736,28.602,44.511,78.018,12.746
55,1951-1955,Baseline,0.245,1.048,2.114,3.33,0.019,4.852,7.258,10.326,15.736,28.602,44.511,78.018,12.746
55,1951-1955,High participation,0.253,1.088,2.145,3.38,0.02,4.958,7.34,10.389,15.829,28.751,44.563,78.366,12.813
55,1951-1955,HRS,0,0.327,1.096,2.391,-0.048,4.224,6.58,10.197,15.024,28.639,48.112,84.057,12.315
55,1951-1955,Less risk,0.248,1.067,2.132,3.403,0.019,4.933,7.381,10.626,15.941,29.106,45.191,77.961,12.908
55,1951-1955,Low participation,0.243,0.991,2.074,3.275,0.019,4.785,7.146,10.127,15.597,28.207,44.511,78.018,12.67
55,1951-1955,Mandated employer plans (100%),0.245,1.048,2.114,3.33,0.019,4.852,7.258,10.326,15.736,28.602,44.511,78.018,12.746
55,1951-1955,Mandated employer plans (60%),0.245,1.048,2.114,3.33,0.019,4.852,7.258,10.326,15.736,28.602,44.511,78.018,12.746
55,1951-1955,More risk,0.245,1.042,2.107,3.333,0.019,4.854,7.251,10.351,15.814,28.688,44.832,77.754,12.779
55,1951-1955,No auto-enrollment,0.253,1.088,2.145,3.38,0.02,4.958,7.34,10.389,15.829,28.751,44.563,78.366,12.813
55,1951-1955,No cash outs,0.285,1.122,2.218,3.502,0.03,5.089,7.493,10.642,15.986,28.904,44.89,78.233,12.917
55,1951-1955,No target date funds,0.248,1.048,2.101,3.33,0.019,4.829,7.224,10.374,15.717,28.563,44.313,77.718,12.75
55,1951-1955,PSID,0.012,0.393,1.547,3.099,-0.098,4.814,6.781,10.023,15.344,29.107,50.34,71.871,11.763
55,1951-1955,Rebalance every 5 years,0.245,1.048,2.108,3.329,0.019,4.847,7.249,10.343,15.718,28.547,44.695,77.79,12.744
55,1951-1955,Reduce fees,0.248,1.062,2.127,3.353,0.019,4.915,7.342,10.42,15.945,28.959,44.511,78.314,12.844
55,1951-1955,SCF,0.077,0.468,1.349,2.401,-0.006,4.484,6.82,10.199,16.144,33.522,67.26,136.665,17.862
55,1951-1955,SIPP,0,0.117,0.695,1.705,-0.385,2.977,4.913,7.139,10.669,18.416,26.597,39.765,6.747
55,1956-1960,All Roth-401k accounts #1,0.236,0.871,1.729,2.696,0.013,3.912,5.71,8.477,13.017,23.943,41.103,70.272,10.767
55,1956-1960,All Roth-401k accounts #2,0.237,0.873,1.733,2.705,0.015,3.927,5.74,8.526,13.096,23.995,41.108,70.855,10.805
55,1956-1960,Baseline,0.237,0.874,1.733,2.705,0.015,3.927,5.74,8.526,13.096,23.995,41.108,70.855,10.806
55,1956-1960,High participation,0.243,0.884,1.771,2.776,0.016,4.036,5.808,8.713,13.315,24.286,41.221,70.991,10.899
55,1956-1960,HRS,-0.033,0.114,0.812,2.211,-0.711,3.542,5.327,9.251,15.342,31.271,68.815,133.456,12.863
55,1956-1960,Less risk,0.239,0.875,1.749,2.732,0.015,3.991,5.825,8.612,13.35,24.212,41.29,71.045,10.876
55,1956-1960,Low participation,0.227,0.856,1.671,2.64,0.012,3.806,5.621,8.392,12.937,23.903,41.097,70.272,10.707
55,1956-1960,Mandated employer plans (100%),0.237,0.874,1.733,2.705,0.015,3.927,5.74,8.526,13.096,23.995,41.108,70.855,10.806
55,1956-1960,Mandated employer plans (60%),0.237,0.874,1.733,2.705,0.015,3.927,5.74,8.526,13.096,23.995,41.108,70.855,10.806
55,1956-1960,More risk,0.239,0.871,1.749,2.728,0.014,3.921,5.792,8.535,13.317,24.227,41.639,72.537,10.878
55,1956-1960,No auto-enrollment,0.243,0.884,1.771,2.776,0.016,4.036,5.808,8.713,13.315,24.286,41.221,70.991,10.899
55,1956-1960,No cash outs,0.263,0.972,1.89,2.931,0.031,4.215,6.089,8.967,13.617,24.907,41.932,70.851,11.132
55,1956-1960,No target date funds,0.234,0.875,1.752,2.697,0.016,3.913,5.74,8.521,13.073,23.816,41.241,70.376,10.797
55,1956-1960,PSID,0,0.177,0.6,1.396,-0.165,2.697,5.444,7.55,13.681,25.396,42.996,73.079,14.233
